6.479756482466523249e-01,-3.207468562557691527e-01,6.349985256310867188e-01,-4.396709003074107391e-01,9.697530737876500218e-02
1.029077107520714796e+00,9.627745260219804369e-01,-1.399194319036466849e+00,-4.993167951361456025e-02,-1.349752153414685463e+00
-9.007295246015861734e-02,-1.242269565420234700e+00,9.414745999104801033e-01,-6.951590011089682219e-01,1.376943478554342598e-02
-1.559460621140082548e+00,-1.120291751653802459e+00,4.716568816470143588e-01,-1.770537870434557126e+00,1.972037224972544633e+00
1.823340765279917730e-01,-8.070842040470928014e-01,-4.460874067170663704e-01,-6.294033505005239837e-01,-5.446474425478557979e-01
-5.302182997907660678e-01,-7.944929458518478205e-01,1.347302808159550391e+00,9.261287592054711082e-01,4.585106833648165403e-01
-2.027931023862897253e-01,1.054848101574705765e+00,-1.589478914605534809e+00,1.532998617945899200e+00,-6.981681370508467932e-01
8.922026397532698549e-01,-2.263124197914342661e-01,-2.036008424520684978e-01,-6.636510851924222187e-01,-7.081294034880646349e-01
-5.865783747538315662e-01,-8.338406277119873033e-01,1.862586757222682854e+00,5.432390853500541628e-01,5.317552895208236263e-01
-5.006963557624934946e-01,-1.191904532639256553e+00,-1.123029065290210182e+00,-1.362359709371972205e-01,3.565541915956542685e-01
-1.760746603151030598e+00,-9.015186405114271606e-01,-1.025647740083113768e-01,1.252852148166175406e+00,1.559523603101915290e+00
1.497402492332854607e+00,1.390090351023094417e+00,-8.249726633811411691e-01,1.158273563951706386e-01,-1.396628701354530655e+00
-2.282893267743433818e-01,-4.010161272504533247e-01,-2.036008424520684978e-01,-9.499621472166872582e-01,4.306727724794623402e-02
2.131979271030034484e-01,-7.874103631170230599e-01,1.820201521082695229e-01,6.905043445252148082e-01,-6.073448254173974270e-01
-1.625359059840999487e-01,-1.147835128955900341e+00,-2.040773353654310007e+00,-4.437806284704385873e-01,3.559682347464067642e-01
1.930693289019087822e-01,-6.040501656487727855e-01,-3.857526399393507860e-02,1.021282625184113391e-01,-6.006112821971444637e-02
1.109591500325094238e+00,1.627750349458336299e+00,-1.311629726385217021e+00,1.247317674150637407e-01,-1.324556008897018744e+00
5.969831994705455669e-01,1.125673928922957145e+00,-3.854657656508121422e-01,1.069229453752775366e-01,-6.219937466485988553e-01
1.469222454851322190e+00,1.415272867413584157e+00,-4.578749480355127077e-01,-2.177400958574302159e+00,-7.538340377294114880e-01
-6.550156086375540365e-01,-7.401931448848555473e-01,1.219323788130797670e+00,7.535201763583068146e-01,6.366415655362268611e-01
6.520013678868714635e-01,-1.924734133917143653e-01,2.325381863301385077e-01,-3.930939811264302919e-01,-4.467926487234294974e-01
5.902736667368472245e-01,5.952671774482772848e-01,-6.094290507011387303e-01,-1.285589947197285143e+00,-7.151608856790382385e-01
1.004777771768723266e-01,2.789118152927564376e-01,-3.568388795917555867e-01,1.312443206530077733e+00,-2.516690179238277314e-01
1.392733781687161665e+00,1.143773862578621792e+00,-3.113726487920696617e-01,-1.334906685153617767e+00,-8.821585877147355426e-01
-9.998855911496458138e-01,-7.504235421684914975e-01,9.061119759551603536e-01,1.911723727173452736e-01,8.815715285219146713e-01
-1.580931125887916844e+00,-8.881404286789795766e-01,2.375899897523215676e-01,7.035184837081357445e-01,1.830821624303764938e+00
2.400360580377969566e-01,6.912755211870180716e-01,5.558536053501420549e-01,1.150793898784320479e+00,-5.962116452816844658e-01
7.338576672379905075e-01,1.359399159172185456e+00,-5.184965891017669914e-01,9.720207236926142746e-01,-1.217911862333872719e+00
1.118984846152271562e+00,1.364120880995402407e+00,-9.209569284027151470e-01,-4.376708726907273250e-02,-9.700521151019440014e-01
7.929015552945349876e-01,1.260243000884633702e+00,-7.054133157226936124e-01,1.186411542863893720e+00,-1.209708466444397557e+00
-1.303301488623484217e-01,1.844773788284215232e-01,1.199116574442046446e+00,4.761135253539352519e-01,8.349829984606196853e-02
5.513583768813972164e-01,5.661498928717743073e-01,-6.919418399302054157e-01,-3.280232852118243891e-01,-7.737565706038438407e-01
1.399443314420859563e+00,1.018648234263378027e+00,7.309827906526608077e-01,-1.384908377803788282e+00,-1.192715717816206000e+00
1.112275313418573663e+00,-4.049508954364676172e-01,-1.522121535643036427e+00,-2.592483503040102999e+00,-1.032163541122238071e+00
-4.872772902950970320e-01,-7.944929458518478205e-01,1.298468708411742334e+00,8.446191506387547010e-01,4.772613025407539400e-01
7.363964624207930409e-02,-2.680209625631821968e-01,-2.591706800961205426e-01,2.959704408745524318e-01,-1.611436452611023432e-02
7.593538916260436089e-01,-3.530119553810832644e-01,2.291703173820164585e-01,-7.643394251866014732e-01,-7.705387684790593328e-02
-1.335362227834559823e+00,-1.350869167354219691e+00,-7.898969137143792285e-02,1.295264502719299382e-01,1.254240084643675868e+00
1.581797586866775240e-01,1.291721146372745599e+00,-6.229005264936461339e-01,1.100107251440312073e+00,-4.620275268038784300e-01
7.593538916260436089e-01,5.661498928717743073e-01,-6.649988883452099264e-01,-6.848846807013984073e-01,-1.015756749343294185e+00
6.909166577423213607e-01,1.101278366169670564e+00,8.000241040892200894e-01,4.863878457615040118e-01,-1.066149038378624514e+00
-1.532622490205289179e+00,-1.046318109756740666e+00,1.621784127431745937e+00,1.693278016303980893e+00,1.180995478487668837e+00
-6.550156086375540365e-01,-7.740321512845754759e-01,2.546264153692109122e+00,-1.458253366509276727e-01,5.792177943099162674e-01
6.290439386816228107e-02,-7.252410257780022018e-01,7.930014919045140498e-02,-1.063664626393787671e+00,-3.524535959944916641e-01
-9.904922453224681567e-01,-8.267580449771625428e-01,1.675670030601756233e+00,-1.117091092513148087e+00,8.311792394865810119e-01
2.306427122106193273e-01,9.155573077898124801e-01,-4.258801930283149795e-01,1.219919486397124664e-01,-5.639840185730407018e-01
1.233046902625142494e+00,1.675754521327706303e+00,8.673814830517184715e-01,-1.325317319439886399e+00,-6.841051726688929246e-01
8.680483219119561333e-01,1.675754521327706303e+00,6.989880356454630794e-01,-6.842545624723907205e-02,-8.604781842925572910e-01
-7.060080574136609055e-01,-8.456449322700290150e-01,-4.867887083830121225e-02,-9.684559239503117700e-01,8.780557874264262042e-01
-1.880321303721536053e-01,-8.786969850325463405e-01,-2.945333040514402922e-01,-1.243122756179332100e+00,4.930821374704504323e-01
-7.476071603625903395e-01,-1.180100228081214286e+00,-2.675903524664448030e-01,-8.965905175621582957e-02,5.739441826666852320e-01
-1.947416631058519754e-01,-3.868509617808031376e-01,9.381067309623580819e-01,1.574780854270014352e+00,8.759999779079796767e-02
4.118000960204726280e-01,3.552463181014268723e-01,-1.210880532230017848e-01,3.021350331190942873e-01,-3.337029768185542644e-01
-1.470894789055265051e+00,-1.062057182500796060e+00,2.177482503872400610e+00,8.864013869628698528e-01,1.768710198283470758e+00
1.533633969094825300e+00,4.142678408916360411e-01,-4.208283896061318918e-01,-8.780419043637017751e-01,-6.729719925331799635e-01
-9.544057864711713579e-02,-4.411507627477954108e-01,-9.159051249805130190e-01,1.340526348977433724e+00,-5.888921452121606559e-02
-1.853483172786743460e-01,9.155573077898124801e-01,-2.847165714954979360e-02,7.816033188056626946e-01,-2.364341398433787989e-01
-4.537296266266055977e-01,2.033642661212886060e-01,8.098408366451241569e-02,7.569449498274963828e-01,3.017622656448739824e-02
2.279588991171400680e-01,3.725592981198881382e-01,-1.648703495486266712e-01,1.534368527333574761e+00,-5.001147220050040643e-01
-6.590413282777729531e-01,-9.078142696090493180e-01,7.495060698673511324e-01,2.247351527154057005e-01,5.417165559580414680e-01
-9.945179649626870733e-01,-1.031365990649887099e+00,-1.311916600673679323e-01,1.132985076744533304e+00,1.104821088085424119e+00
1.984369550888673006e-01,-5.410938746725498794e-01,-1.059039555275834044e+00,-6.198139847867925045e-01,-3.243276672305872022e-01
-7.543166930962886818e-01,-7.417670521592608646e-01,1.067769685465171703e+00,-1.073938946801356709e+00,6.530483573151707466e-01
-1.167623909492102818e+00,-1.187182810816039824e+00,4.093513061067182157e-01,-7.540651047790322137e-01,1.154627420271506999e+00
-1.866902238254137258e-01,1.230338762670928121e+00,-1.542328749331787874e+00,1.649440915898351623e+00,-6.313690562365691372e-01
-7.851805436713005237e-01,-1.173804598983592129e+00,9.950736287920282364e-02,5.918708686125494500e-01,1.015755646999717321e+00
-4.859353837483571525e-01,-1.029005129738279400e+00,-2.847377966730267662e+00,5.980354608570912500e-01,6.038279819783355373e-01
-1.448082377760691042e+00,-1.107700493458558144e+00,7.259309872304776645e-01,1.175452267762486791e+00,1.387838246272234288e+00
-1.195803946973635457e+00,-1.053400692491565316e+00,1.428131662914555955e+00,1.483681879989566355e+00,7.268789203204253369e-01
4.305867876748278866e-01,3.662636690222659808e-01,1.298181834123203759e-01,-1.256821850056090817e+00,-1.491265693054178998e-01
-6.457672807210497468e-02,-1.106302351226243763e-01,5.558536053501420549e-01,-5.533733794845110410e-01,2.475662176355150346e-01
-1.242770676109523409e+00,-7.441279130708693401e-01,1.618129384195181042e-01,3.500818616877512945e-01,1.387838246272234288e+00
-1.872124846530422326e+00,-1.098257049812124464e+00,-1.817096942892560407e-01,1.250797284084661287e+00,2.017741859213894706e+00
-4.993544492157538928e-01,-2.236978962844560215e+00,-6.414238057083173628e-01,-3.280781216766569253e-02,4.883944826764669012e-01
-1.442714751573732190e+00,-1.065204997049607138e+00,-2.675903524664448030e-01,1.161068219191890183e+00,1.454051370237264384e+00
-1.327310788554121768e+00,-1.191904532639256553e+00,1.567611349973350443e-01,8.281802379866440855e-01,1.641557561996641823e+00
-8.361729924474076148e-01,-1.029005129738279400e+00,-3.214475682075915053e+00,1.539848164884279225e+00,8.470000744162775597e-01
6.533432744336108433e-01,2.002164515724775273e-01,-1.126683808526775243e-01,-1.290384630054150827e+00,-9.067687753831549236e-01
1.717475165998158859e+00,9.549049896499518519e-01,-3.450513382733093048e-01,-1.584230193710633339e+00,-1.428270371213923529e+00
-9.972017780561662770e-01,-1.069926718872824090e+00,1.345618873685489270e+00,5.151559429026981718e-01,1.330414475045923917e+00
-8.724044692093783082e-01,-9.337837396367417719e-01,2.106470381673260506e-01,1.796021220379673933e+00,8.774698305771753137e-01
7.848501160140972654e-01,7.282623421355489679e-01,9.950736287920282364e-02,-5.903609329517609527e-01,-7.081294034880646349e-01
1.331006080537137537e+00,1.064291545221139668e+00,-6.852061020339422770e-01,-1.203395383936730401e+00,-1.567142144485712985e+00
-8.173863007930524116e-01,-1.009331288808209548e+00,-7.963457773220846692e-01,9.514720828774757555e-01,3.161231689975385062e-01
4.775535168107160611e-01,7.581665803492546596e-01,5.067326313137571897e-02,4.740586612724213000e-01,-4.837079302260567371e-01
-3.665057010885276467e-01,-2.680209625631821968e-01,1.839163383567763484e-03,6.617362473840205928e-01,3.805784224148260342e-01
4.104581894737332481e-01,4.032504899707969326e-01,-1.276267102429916589e+00,6.994087555451079519e-01,-7.690689158098603651e-01
-6.925889919462643318e-01,-1.034513805198698844e+00,-2.148545159994311504e+00,6.069398718769843937e-01,6.372275223854743098e-01
4.265610680346088035e-01,-1.039235527021915129e+00,-1.895954988884928083e+00,-2.376037819787309324e+00,-2.563566727178112625e-01
-1.877492472717380956e+00,-1.457107908376596317e+00,1.011912973532638482e-01,1.446009371828479217e+00,1.745271924313546608e+00
1.141797257446845792e+00,1.387729490111485831e+00,-9.377962731433253651e-01,-3.519966994961524209e-01,-1.400730399299266571e+00
-1.102015506612537554e-01,-4.191160609061178044e-01,5.171231124467193796e-01,6.308584496964837751e-02,-6.357686931520291351e-02
1.559130193482878957e+00,1.542759356640435175e+00,-1.606318259346164234e+00,-3.006250974583057900e-01,-1.393112960259042188e+00
8.653645088184768186e-01,3.615419471990490297e-01,-1.528857273539299566e+00,-1.150023754282204769e-01,-5.839065514474764962e-01
-9.743893667615921572e-01,-1.066778904324013011e+00,4.699729471729533481e-01,5.891310498371972182e-01,1.265373264779388718e+00
1.584626417870932613e+00,1.376712139190646722e+00,-4.225123240801929025e-01,-1.262301487606794392e+00,-1.137049817137641305e+00
6.412661155129539825e-01,1.426290218334423265e+00,-8.805425010252123652e-01,8.391395130880511255e-01,-1.151698738368842845e+00
-8.938749739572128261e-01,-8.110189722331064832e-01,2.014140859888327917e+00,1.161753173885727408e+00,9.706369696076181386e-01
-1.213248732081251058e+00,-8.275449986143651460e-01,4.666050782248312712e-01,2.069263306756185250e-01,1.518506623654548582e+00
5.017078346520298382e-01,1.567154919393721757e+00,-5.774342956939410021e-01,8.727022930861105809e-01,-8.464152199106034224e-01
-6.389127300766780371e-01,-1.463403537474218474e+00,3.099991721370221609e-01,-1.246547529648521557e+00,8.792277011249212126e-01
3.487304883237089537e-01,4.323677745472999656e-01,5.945840982535839370e-01,-2.937755505199266537e-01,-1.596737925918833290e-01
-1.198487760067114660e+00,-1.033726851561495685e+00,1.081241161257659789e+00,-8.629729010992668314e-01,1.455809240785006953e+00
-6.994435425906396497e-02,-9.542445342040141165e-01,-1.988571384958361055e+00,1.743964663647989077e+00,9.814722107726336908e-02
8.303299206925693343e-02,6.912755211870180716e-01,5.625893432464053046e-01,1.191206225720760070e+00,-4.462066918741819932e-01
7.419091065184282296e-01,2.513684379906586663e-01,3.049473687148390733e-01,-8.595481276300772633e-01,-3.137804439441218007e-01
5.929574798303264282e-01,1.390090351023094417e+00,-7.458277431001965052e-01,1.476832333051187218e+00,-7.339115048549790243e-01
-1.017330376257261193e+00,-1.033726851561495685e+00,4.730539418325366979e-02,-1.362359709371972205e-01,1.459910938729743091e+00
1.483983426865458366e+00,1.098917505258062199e+00,-9.260087318248982902e-01,-3.609011105160455091e-01,-1.529054949284590847e+00
-1.544844667036621988e-01,-5.804415565326893622e-01,2.931598273963927359e-01,-4.451505378581142591e-01,7.412299025809160335e-02
-7.006404312267023871e-01,-1.139965592583872311e+00,-1.177201842748797356e-01,3.569314086261304864e-01,9.261042490647664049e-01
-4.042241023079120449e-02,-3.294033462649997857e-01,-1.318365464281480381e+00,1.835063637928437075e+00,-4.063616261253137352e-01
-8.831397215832955672e-01,-6.921889730154855425e-01,3.302063858257735518e-01,3.658358196460245737e-01,3.383895292689643730e-01
-1.987528809550032749e+00,-1.243843472694640351e+00,-2.187562527186177053e-01,5.692673637158970346e-01,2.160129373581172629e+00
-1.268266900497577065e+00,-1.073074533421635168e+00,4.868122919135827176e-01,-7.464488495661048689e-03,1.634526079805664889e+00
1.970950485421279208e-01,-5.560459937794026697e-01,-1.594530718027737048e+00,-1.889774823627194678e-01,4.714017340482754004e-01
1.721500885638376888e+00,1.226403994484914328e+00,1.213985110420152669e-01,-1.843828022675218170e+00,-1.185684235625229066e+00
-1.409167087905240923e+00,-8.086581113214980077e-01,-1.362434634895509922e-01,5.726921371850866027e-01,1.165760600407219849e+00
1.353673473921035986e-01,-2.451993070843013489e-01,-7.491956120483377335e-01,1.069969244911442185e+00,-4.233543747535085666e-01
4.949983019183314958e-01,3.804288344919161124e-01,7.090916424898483506e-01,3.836446416858107500e-01,-8.651658390865407666e-01
7.929015552945349876e-01,4.732893636818452099e-01,5.087034400763951192e-01,-9.225639594631687146e-01,-5.481631836433442651e-01
-1.080399983954025034e+00,-1.050252877942754237e+00,1.800281181682386711e+00,9.261287592054711082e-01,1.130603189452338508e+00
6.868909381021023330e-01,3.229812189761122054e-01,8.771982156075651405e-02,4.973471208629110518e-01,-4.743326206380897303e-01
3.634914603378450737e-01,3.528854571898183967e-01,-2.507510077258154335e-01,9.727056783864524991e-01,-4.614415699546308702e-01
9.150150510478437527e-01,-5.410938746725498794e-01,-7.020454467745715910e-01,-1.258191759443767044e+00,-8.768849760715045072e-01
-5.691335896462159649e-01,-9.337837396367417719e-01,-1.109844463786164998e-01,9.199641669609293082e-01,1.049741144256103764e+00
-1.273634526684535473e+00,-9.983139378873704395e-01,-1.836805030518365647e-02,1.437789915502423410e+00,6.260943422497614597e-01
-2.001092892928104938e-01,-1.126587380751424838e+00,-9.310605352470813223e-01,-1.896624370565568041e-01,5.464042107520249436e-01
-1.037458974458355998e+00,-8.267580449771625428e-01,1.633571668750192218e+00,-8.780419043637017751e-01,9.354795586527334672e-01
1.259885033559935419e+00,1.714315249550643738e+00,-9.664231592024010720e-01,1.459653629240404982e-01,-1.408933795188738625e+00
6.801814053684038797e-01,1.828423526945048394e+00,-8.199208599589581370e-01,5.288550367794575546e-01,-9.284491788053331751e-01
-3.517447290743915267e-01,-8.118059258703090864e-01,1.387717235537053284e+00,6.172141922845530981e-01,3.448350546106938030e-01
-7.355300014419333676e-01,-9.007316868742244464e-01,2.977351379052113778e+00,-4.684389974486049546e-01,6.934793799132865644e-01
-1.093819049421421719e+00,-1.064418043412404424e+00,1.793545443786123572e+00,8.905111151258977564e-01,7.837167346974883708e-01
1.057003854531560379e-02,1.196499756271208748e+00,-2.005198477924468106e-02,-7.855730206955777728e-01,-1.977609877930056326e-01
3.487304883237089537e-01,-1.924734133917143653e-01,-3.015559162361081819e-02,7.076282118711636482e-01,-1.948312035467646974e-01
1.717475165998158859e+00,-7.819016876566035057e-01,-1.382354974295856742e+00,-1.982188870830485339e+00,-1.438817594500388930e+00
8.277911255097663012e-01,4.032504899707969326e-01,-8.721228286548881048e-01,-5.520034700968353691e-01,-1.036851195916221657e+00
-6.055100843188633564e-02,3.859375099523356667e-01,7.713972180301635895e-01,1.113121390623233120e+00,-2.053784268332300988e-01
-6.726054116558470575e-02,3.859375099523356667e-01,8.673814830517184715e-01,1.067914380829928289e+00,-2.405358377881147980e-01
-9.141485900689848287e-02,-7.496365885312888944e-01,-9.074854526102078545e-01,-1.734920226354983663e+00,5.329272032193186348e-01
-1.105896208342078468e+00,-1.077009301607649405e+00,3.874601579438866072e-01,-1.074623901495195044e+00,7.303946614159138040e-01
1.280013631761030668e+00,1.260243000884633702e+00,-8.384441391736484617e-01,-1.225313934139544925e+00,-1.550735352706769099e+00
-4.631229724537832548e-01,8.777835332040783145e-01,1.197145765679542423e-01,1.132300122050695856e+00,-1.467827419084244966e-01
-6.925889919462643318e-01,-9.747053287712864611e-01,2.869579572712093629e+00,-1.143119370878990626e+00,5.534356929430018779e-01
-1.507120375341283909e-03,1.750339351819882594e-01,1.067769685465171703e+00,1.973369649618871013e-01,-3.928846185926073709e-01
1.501283194062397464e-01,1.196499756271208748e+00,-5.036280531236223684e-02,-7.136527778425927337e-01,-6.764877336286684306e-01
5.298878721335626985e-01,4.544024763889781271e-01,7.158273803860923934e-01,-7.047483668226991460e-01,-1.403372165666950666e-01
-2.430502987884795296e-01,5.480499592161104383e-01,1.151966409168299510e+00,-1.800730713428254082e-01,1.201156423779752534e-02
7.150709755836351933e-01,3.678375762966712426e-01,-4.915536375167522953e-01,3.596712274014827182e-01,-7.637953041666293297e-01
1.234388809171882428e+00,2.269728752373720571e-01,-8.519156149661366584e-01,-1.021197435375834628e+00,-1.029233756875997052e+00
-1.103212395248599265e+00,-1.108487447095760858e+00,-4.073569138136245438e-01,5.295399914732957791e-01,1.355610619563590635e+00
1.831537222471028903e+00,1.088687107974426249e+00,-1.724193672530550669e+00,-1.361619918213297975e+00,-1.610502951330069710e+00
-6.992985246799627852e-01,-1.062844136137999218e+00,1.985513973829252432e+00,-1.145174234960504078e+00,1.089000253155724351e+00
7.164128821303745731e-01,-2.263124197914342661e-01,-1.062407424223956065e+00,4.329613796421434291e-01,-7.567638219756523954e-01
2.708999086128091038e-01,-3.136642735209437816e-01,-8.165529910108360045e-01,8.685925649230826773e-01,-5.305844781659019294e-01
8.975702659402283734e-01,3.859375099523356667e-01,1.867850812419713860e-02,-9.814700631332332614e-01,-8.874321993579666890e-01
-1.287053592151932158e+00,-8.724013559349240721e-01,1.416057247307666855e-01,8.487288788017824936e-01,1.091930037401965370e+00
-4.161562433178950804e-01,-1.154130758053522499e+00,-7.054133157226936124e-01,3.076146706697978073e-01,6.401573066317153282e-01
4.909725822781123572e-01,4.544024763889781271e-01,6.535218048457771545e-01,-6.136493925422517037e-01,-1.004921508178301809e-01
5.124430870259468751e-01,-2.365428170750707160e-01,-2.305437940370639871e-01,5.418143394975430405e-02,-3.348748905170526591e-01
-7.516328800028091450e-01,-1.158065526239536291e+00,-3.467352727473703156e-01,1.454228828154534803e+00,6.014841545813420787e-01
1.459829109024144644e+00,1.487672602036239855e+00,-2.170436308157123850e+00,5.897611680662049466e-02,-1.415965277379715559e+00
3.809362454454605085e-01,6.810451239033815662e-01,1.170489688382989835e+00,3.891242792365142700e-01,-4.034318418790728278e-01
-5.959717205810090013e-01,-8.503666540932459661e-01,1.404556580277682487e+00,5.994053702447669219e-01,5.692565278726984257e-01
-1.893740369188934569e-01,3.812157881291187711e-01,-2.120205148223736069e-01,7.596847686028486146e-01,-2.862404720294615679e-01
-4.443362807994279962e-01,-1.009331288808209548e+00,4.480817990101408910e-01,-1.717111404315196488e+00,-4.482625013926219010e-02
3.875007602684850394e-02,8.777835332040783145e-01,7.478221353932901216e-01,-2.992551880706301737e-01,-3.337029768185542644e-01
-7.462652538158506266e-01,-6.638586420761851681e-01,-7.087811846708348407e-01,7.384511730938718710e-01,6.583219689584052237e-01
6.560270875270901580e-01,9.588397578359656448e-01,-3.635746174879996850e-01,-2.855560941938709019e-01,-9.952482596196108311e-01
4.198515353009109052e-01,3.371463844457629477e-01,-7.057001900111366244e-02,-5.314548292816969610e-01,-5.223810822764298756e-01
-1.920578500123727161e-01,-1.154917711690724991e+00,-1.372251367451471360e+00,3.898092339303526055e-01,6.688691922448672944e-01
2.064883943693055501e-01,1.623028627635120458e+00,4.194549129510843355e-01,5.158408975965365073e-01,-6.489477617140081422e-01
-1.300472657619328620e+00,-1.152556850779117292e+00,3.318903202998345625e-01,6.624212020778589283e-01,1.537257242830489368e+00
1.247807874639278669e+00,9.793005524032385445e-01,8.353867280445399501e-01,-8.787268590575401106e-01,-1.287640727394391282e+00
-5.543726176320797894e-01,-9.007316868742244464e-01,3.083152376629610947e-01,6.966689367697566082e-01,7.473874100441085799e-01
-7.382138145354126824e-01,-1.182461088992822873e+00,4.056965628700957838e-02,2.959704408745524318e-01,9.882156750850604743e-01
1.045179986081590684e+00,-5.017461928124103965e-01,-1.776395641226480526e+00,-9.499621472166872582e-01,-9.729818993481849088e-01
-1.764772322791249737e+00,-1.036087712473104050e+00,2.507533660788667351e+00,9.227039857362815400e-01,1.558351689403416840e+00
-1.111263834529037320e+00,-1.191904532639256553e+00,5.524857364020200334e-01,9.411977624699060518e-01,1.533741501735000901e+00
-2.566143821665506017e-02,-5.725720201606613324e-01,1.079270352495079327e-01,1.065174562054576057e+00,3.635856737866312027e-01
3.487304883237089537e-01,5.142109528163905097e-01,8.101277109336054716e-01,2.472838211472275227e-02,-6.079307822666448757e-01
3.165247312019573989e-01,3.269159871621264979e-01,5.053355711282730978e-01,1.836378710851278295e-01,-6.219937466485988553e-01
1.594019763698110159e+00,1.309034126391206865e+00,-1.035464472638960576e+00,-1.593819559424364707e+00,-1.319868354103035157e+00
-6.093907860484057970e-01,-8.905012895905880521e-01,-9.647392247283400613e-01,8.521536522709721728e-01,6.964091641595274718e-01
1.996338437249323833e-02,-4.057378490736702759e-01,1.283313298145174031e+00,-7.828332019202259850e-01,4.344864525456447746e-01
-1.731224659122758469e+00,-1.175378506257998001e+00,1.178909360753294999e+00,-1.588394758338496082e-01,1.868908819504887298e+00
-1.937878267320665371e+00,-8.385623495352042545e-01,7.377185285489048505e-01,3.637809555645106219e-01,1.858361596218421896e+00
-7.397007389928261789e-02,-8.275449986143651460e-01,4.649211437507702604e-01,2.761067547532523037e-01,4.637842950080475757e-01
-6.308612907962403149e-01,-8.330536740747847002e-01,-5.016572443611375665e-01,1.391212996321443018e+00,2.897551107813766680e-01
-8.873104591341923753e-02,-7.653756612753448429e-01,8.471742693629670251e-01,-1.273945717402039657e+00,8.194601025016206020e-01
-8.455663382745852719e-01,-1.034513805198698844e+00,-3.265280590586188691e-01,1.082983384094363233e+00,1.183925262733909856e+00
7.593538916260436089e-01,1.575811409402952501e+00,2.998955652926368343e-01,4.500852469880923246e-01,-1.063805210981634275e+00
8.036368076684525796e-01,7.211797594007236523e-01,-1.564506771783024108e-01,-3.396675150070697646e-01,-6.882068706136288405e-01
-8.173863007930524116e-01,-3.522250017438806058e-01,-1.052303817379589779e+00,1.133670031438371639e+00,7.010968189535109474e-01
1.255859313919716946e+00,1.083965386151209298e+00,-4.241962585542539133e-01,-1.424635750046389981e+00,-1.550149395857518320e+00
7.580119850793042291e-01,1.336577503693305191e+00,-9.091693870842688652e-01,-7.074881855980513778e-01,-1.007553353453818801e+00
-1.798319986459741227e+00,-1.166722016248767479e+00,-1.421085467199279417e+00,-1.410936656169630821e+00,1.751717449655276093e+00
-1.607769256822709991e+00,-1.458681815651001523e+00,7.225631182823365473e-01,-8.451640790594801000e-01,1.505615572971093163e+00
-9.421836096398403804e-01,-1.009331288808209548e+00,-6.144808541233218735e-01,9.850348628755352109e-01,3.940554299475290678e-01
4.614506382498400616e-01,1.272047305442675968e+00,-4.208283896061318918e-01,4.507702016819306046e-01,-8.792288034684946352e-01
-8.281215531669696706e-01,-9.747053287712864611e-01,2.852740227971483300e+00,-5.033716868343409701e-01,5.587093045862329133e-01
1.917419241462366974e+00,1.602567833067847669e+00,4.514496679582820637e-01,-3.092500429541810369e+00,-1.546047697912782182e+00
